Usage,allocation,Usage_Portion_n,Next_Portion,users,jobs,SU_job,SU_user,Job_user
0.21936679,0.2,1.09683395,0.25982368,3,458,478.9667903930131,73122.26333333334,152.66666666666666
0.21299848000000002,0.25,0.8519939200000001,0.0063736750000000005,4,388,548.9651546391752,53249.62,97.0
0.21101043,0.505071,0.41778369773754576,0.9962669444444444,2,455,463.7591868131868,105505.215,227.5
0.20348503,1.0,0.20348503,0.5408873444444444,5,46005,4.423106836213455,40697.006,9201.0
0.20311607,1.0,0.20311607,1.0772313999999998,1,144,1410.528263888889,203116.07,144.0
0.19010162,0.216163,0.879436443794729,0.09291115789473683,3,11136,17.070906968390805,63367.206666666665,3712.0
0.17793295,0.057644,3.0867557768371383,0.38486133333333333,3,1096,162.34758211678835,59310.98333333334,365.3333333333333
0.17607687,1.044484,0.16857785279621326,0.2103258,3,715,246.26135664335663,58692.29,238.33333333333334
0.16571654,1.041506,0.1591124198996453,0.16318939999999998,7,30669,5.403389089960546,23673.79142857143,4381.285714285715
0.16026026999999998,0.209258,0.7658501467088473,0.051115799999999996,12,183142,0.87506017188848,13355.0225,15261.833333333334
0.13938663,0.15,0.9292442000000001,0.002465646153846154,4,1197,116.44664160401003,34846.6575,299.25
0.12204584,0.15,0.8136389333333334,0.054659519999999996,6,94158,1.2961813122623675,20340.97333333333,15693.0
0.11904592,0.25,0.47618368,0.09499641818181817,5,2914,40.853095401509954,23809.184,582.8
0.10865656,1.053784,0.1031108462455304,0.012163199999999999,1,20069,5.414149185310678,108656.56,20069.0
0.10275052,1.0,0.10275052,0.35626951428571435,32,338065,0.303937171845651,3210.95375,10564.53125
0.09472319,1.235,0.07669893927125505,0.06240455319148937,3,26978,3.5111272147675887,31574.396666666667,8992.666666666666
0.08958175,0.1,0.8958174999999999,0.0006389400000000001,1,175,511.8957142857143,89581.75,175.0
0.0797565,0.450585,0.17700655814108324,0.46786919999999993,3,588,135.64030612244898,26585.5,196.0
0.07015097,0.164,0.4277498170731708,0.3277991228070175,14,27440,2.5565222303206996,5010.783571428571,1960.0
0.04448566,0.050145,0.8871404925715426,0.030085454545454544,2,2643,16.831502080968598,22242.83,1321.5
0.039772300000000003,0.050018,0.7951597424927027,0.618557358490566,4,765,51.98993464052288,9943.075,191.25
0.03613752,0.35,0.10325005714285715,0.5464305333333334,2,645,56.027162790697666,18068.76,322.5
0.033636339999999994,0.360551,0.09329148996951886,0.5468767567567567,9,840,40.0432619047619,3737.3711111111106,93.33333333333333
0.030349130000000002,0.1,0.3034913,0.03932184666666667,4,8361,3.6298445162061954,7587.2825,2090.25
0.029391240000000003,0.081117,0.36233144716890425,0.1358521649484536,10,8940,3.287610738255034,2939.1240000000003,894.0
0.02722163,0.043285,0.6288929190250665,0.3676594285714285,3,487,55.89657084188912,9073.876666666667,162.33333333333334
0.02113104,1.0,0.02113104,0.4320913333333334,4,421,50.19249406175772,5282.76,105.25
0.02055115,0.2,0.10275574999999999,0.42656194999999997,1,87,236.22011494252874,20551.15,87.0
0.02042559,0.75,0.02723412,1.8498699085086918,6,139,146.94669064748203,3404.265,23.166666666666668
0.01622166,0.2,0.0811083,0.01238376923076923,1,73,222.2145205479452,16221.66,73.0
0.01599894,0.05,0.31997879999999995,0.27605936,3,24106,0.6636911972123123,5332.9800000000005,8035.333333333333
0.01495756,0.438569,0.03410537452487522,0.3281137999999999,1,1441,10.379986120749479,14957.56,1441.0
0.0124485,0.100001,0.12448375516244836,0.009778549999999999,5,282,44.1436170212766,2489.7,56.4
0.00921848,1.0,0.00921848,0.007559809523809524,4,1231,7.488610885458976,2304.62,307.75
0.008792930000000001,0.024585,0.35765426072808626,0.0165084,5,705,12.472241134751773,1758.586,141.0
0.00774992,0.424242,0.01826768683911541,0.6127523999999999,5,11077,0.6996406969396046,1549.984,2215.4
0.00635422,0.01572,0.4042124681933842,0.7418052459016394,2,217,29.282119815668203,3177.11,108.5
0.00611032,0.143081,0.04270532076236537,0.42698488,1,3,2036.7733333333333,6110.32,3.0
0.00573327,0.1,0.0573327,0.07488673333333333,3,153,37.472352941176474,1911.0900000000001,51.0
0.00294335,0.55,0.005351545454545454,0.9284149448123619,3,158,18.62879746835443,981.1166666666667,52.666666666666664
0.0026474099999999998,0.045527,0.05815032837656775,0.6804598601398602,5,155,17.08006451612903,529.482,31.0
0.00255806,0.030272,0.08450251057082453,0.2682634,9,233,10.978798283261803,284.2288888888889,25.88888888888889
0.00211912,0.094915,0.022326502660274982,0.050851,7,119,17.807731092436974,302.7314285714286,17.0
0.00146991,0.005543,0.2651831138372722,0.18977000000000002,2,291,5.051237113402062,734.955,145.5
0.00118819,0.040587,0.029275137359252964,0.2841054237288136,2,1165,1.0199055793991416,594.095,582.5
0.00092394,0.108054,0.00855072463768116,0.5952417543859648,2,1639,0.5637217815741306,461.97,819.5
0.00059725,0.042667,0.013997937516113158,0.0002132558139534884,3,88,6.786931818181818,199.08333333333334,29.333333333333332
0.00026308999999999995,0.044955,0.005852296741185628,0.0009960000000000001,2,42,6.264047619047618,131.545,21.0
0.00014299,0.030885,0.0046297555447628305,0.0640969696969697,3,316,0.4525,47.663333333333334,105.33333333333333
0.00012479,0.050385,0.002476729185273395,0.334223552631579,2,45,2.773111111111111,62.395,22.5
9.631e-05,0.002,0.048155,3.24e-05,2,11,8.755454545454546,48.155,5.5
2.627e-05,0.024933,0.0010536237115469458,0.47322065573770494,1,21,1.250952380952381,26.27,21.0
3.45e-06,0.027882,0.00012373574349042394,0.3695948888888889,1,3,1.1500000000000001,3.45,3.0
2.6e-07,0.1,2.5999999999999997e-06,1e-07,1,3,0.08666666666666667,0.26,3.0
6e-08,0.008942,6.709908297919928e-06,0.006172222222222222,2,3,0.02,0.03,1.5
0.0,0.004904,0.0,0.038332998996990976,1,1,0.0,0.0,1.0
0.0,0.004904,0.0,0.04270532076236537,1,1,0.0,0.0,1.0
6.079387083333334,4.0,1.5198467708333334,1.1843212583333333,28,22339,163.28538654371278,130272.58035714286,797.8214285714286
5.223093016666668,4.0,1.305773254166667,1.2022869654856445,28,12332,254.12388987998702,111923.4217857143,440.42857142857144
5.107593716666666,4.0,1.2768984291666665,2.0078578333333335,16,3458,886.2221602082128,191534.764375,216.125
4.415048133333333,4.0,1.1037620333333333,0.8691453181818181,9,204724,12.939513100564662,294336.5422222222,22747.11111111111
3.8911950999999996,2.5,1.5564780399999998,0.8136389333333334,11,156166,14.950226425726472,212247.00545454546,14196.90909090909
3.8345302499999994,3.0,1.2781767499999999,1.12939688,18,142759,16.116098809882388,127817.67499999999,7931.055555555556
3.3906114499999997,4.0,0.8476528624999999,0.9914237952380952,14,5219,389.80012837708375,145311.9192857143,372.7857142857143
2.8979072333333336,4.0,0.7244768083333334,0.6893569045936395,9,6320,275.1177753164557,193193.81555555557,702.2222222222222
2.5505799666666666,2.5,1.0202319866666667,0.739972,5,24392,62.739749918005906,306069.596,4878.4
2.4231276166666667,3.0,0.8077092055555556,1.9471974347826084,1,370,3929.3961351351354,1453876.57,370.0
2.2990692333333334,2.0,1.1495346166666667,0.5002958999999999,5,44714,30.85032741423268,275888.308,8942.8
2.1373442333333332,1.65,1.2953601414141414,0.9728790409090908,7,917,1398.4804143947656,183200.9342857143,131.0
2.0079887166666666,1.9936,1.0072174541867307,0.8950792797494781,17,126754,9.504972071887277,70870.19,7456.117647058823
1.6957194333333332,2.0,0.8478597166666666,0.73879304,6,2823,360.40795607509745,169571.94333333333,470.5
1.5316334833333332,1.78,0.8604682490636703,0.9947753463414635,6,8794,104.5008062315215,153163.34833333333,1465.6666666666667
1.5218530499999998,1.5,1.0145686999999999,0.25325204,5,10669,85.58551223169931,182622.36599999998,2133.8
1.3686281666666664,1.6,0.8553926041666665,1.0558848780487804,1,15258,53.81943242888976,821176.9,15258.0
1.3506257833333335,2.0,0.6753128916666667,0.9929320142857144,2,3266,248.12476117575014,405187.735,1633.0
1.1894831,0.813997,1.4612868352094663,0.20078599999999996,2,368,1939.3746195652172,356844.93,184.0
1.1423889833333334,1.0,1.1423889833333334,0.87826485,16,510786,1.3419189053732874,42839.586875,31924.125
1.1200562333333335,1.75,0.6400321333333334,0.95984548,5,734,915.5773024523161,134406.748,146.8
1.0839645666666666,1.0,1.0839645666666666,0.5008615399999999,7,8901,73.06805302774968,92911.24857142857,1271.5714285714287
0.9912149333333333,0.6,1.6520248888888889,0.663659895587527,4,1969,302.0461960385983,148682.24,492.25
0.8769447499999999,1.4,0.6263891071428571,0.10275052,38,125033,4.208223828909167,13846.496052631579,3290.342105263158
0.8684962500000001,0.87,0.9982715517241381,0.20348503,4,16616,31.361203057294173,130274.4375,4154.0
0.8563027666666667,1.0,0.8563027666666667,0.7658501467088473,15,294134,1.7467605241148592,34252.11066666667,19608.933333333334
0.8294732666666668,1.5,0.5529821777777778,0.4470422078431372,8,17729,28.071744599244177,62210.495,2216.125
0.8200644500000001,1.1125,0.7371365842696629,1.040982944785276,4,238,2067.3893697478993,123009.6675,59.5
0.8069657666666668,1.8,0.4483143148148149,0.9813623870967743,4,39265,12.331069909588694,121044.865,9816.25
0.784837,0.5,1.569674,0.15149232727272727,4,75324,6.251688704795285,117725.55,18831.0
0.7661008499999999,0.8,0.9576260624999999,0.60591605,5,27625,16.63929447963801,91932.102,5525.0
0.7352521,0.68,1.081253088235294,0.4409476869565218,6,73189,6.027562338602795,73525.21,12198.166666666666
0.7300648833333333,1.6,0.4562905520833333,0.8419478615940531,1,46704,9.379045263788969,438038.93,46704.0
0.6917282499999999,1.75,0.39527328571428566,1.2114545497835496,6,9445,43.942503970354686,69172.825,1574.1666666666667
0.6257343833333333,1.0,0.6257343833333333,0.7744568933333333,8,1405,267.2175302491103,46930.07875,175.625
0.6010928166666667,0.777,0.7736072286572286,0.17980373286398013,11,272787,1.3221146535575377,32786.88090909091,24798.81818181818
0.597083,0.8,0.74635375,0.7841291635164535,5,11932,30.02428762990278,71649.95999999999,2386.4
0.4787883166666667,0.75,0.6383844222222222,0.9248551529411765,7,39816,7.215013813542295,41038.99857142857,5688.0
0.44099893333333334,0.8,0.5512486666666666,0.93188936,2,374,707.4849197860963,132299.68,187.0
0.43330535,0.419029,1.0340700762954353,0.09329148996951886,7,748,347.57113636363636,37140.45857142857,106.85714285714286
0.4152636666666667,1.25,0.33221093333333335,0.9197765992647058,1,841,296.264209274673,249158.2,841.0
0.4111905333333334,1.008107,0.4078838192109899,0.7951597424927027,3,12683,19.452363005598045,82238.10666666667,4227.666666666667
0.4050548666666667,0.45,0.9001219259259259,0.16857785279621326,1,646,376.2119504643963,243032.92,646.0
0.37557645,1.034431,0.36307540087255696,0.0485654,2,20989,10.73637953213588,112672.935,10494.5
0.3392471333333333,0.25,1.3569885333333331,0.9475697811431552,9,32288,6.304146432111001,22616.475555555557,3587.5555555555557
0.33200774999999993,0.607454,0.5465562001402574,0.01826768683911541,4,23983,8.306077221365133,49801.1625,5995.75
0.32995585000000005,0.46,0.7172953260869566,0.5646309824561403,1,2462,80.41166125101545,197973.51,2462.0
0.3163531,1.0,0.3163531,0.02723412,2,273,695.2815384615384,94905.93,136.5
0.2818911,0.45,0.6264246666666666,0.1031108462455304,1,36262,4.664239699961392,169134.66,36262.0
0.2815059833333333,0.620672,0.4535503185794322,0.06906120720720721,1,1578,107.03649556400507,168903.59,1578.0
0.21085235,0.009901,21.296066053933945,0.7582966,1,4,31627.8525,126511.41,4.0
0.20420246666666667,0.2,1.0210123333333332,1.09683395,4,334,366.8307784431138,30630.37,83.5
0.1770225,1.054616,0.1678549348767703,0.0038526,1,4565,23.266922234392116,106213.5,4565.0
0.16052465,0.32,0.5016395312499999,0.40523534174939446,4,221,435.8135294117647,24078.6975,55.25
0.15281085,1.000527,0.15273036109970045,0.6216882183908046,3,9492,9.659345764854613,30562.17,3164.0
0.14625069999999998,1.05028,0.13924924781962902,0.6288929190250665,4,817,107.40565483476132,21937.605,204.25
0.12866706666666666,1.002501,0.12834607313774915,0.41771,2,10997,7.02011821405838,38600.12,5498.5
0.10478961666666665,1.047901,0.09999953876049995,0.008731157377943449,3,775,81.12744516129032,20957.923333333332,258.3333333333333
0.10113785,0.25,0.4045514,0.07669893927125505,3,4766,12.732419219471254,20227.57,1588.6666666666667
0.09170593333333334,0.3,0.3056864444444445,0.4277498170731708,13,3847,14.30297894463218,4232.581538461538,295.9230769230769
0.08899148333333333,0.065594,1.356701578396398,0.17700655814108324,2,915,58.35507103825137,26697.445,457.5
0.08417295,0.05013,1.679093357271095,0.1973922688097749,1,67,753.7876119402985,50503.77,67.0
0.08085186666666669,0.4,0.2021296666666667,0.77731794,3,4407,11.007742228273202,16170.373333333335,1469.0
0.07919058333333333,0.349661,0.22647816980828095,0.002476729185273395,3,6769,7.019404638794504,15838.116666666667,2256.3333333333335
0.07902245,0.050954,1.5508586175766377,0.12053907496012757,1,1384,34.25828757225434,47413.47,1384.0
0.07734518333333334,0.018669,4.142974092524149,0.5404568,1,7591,6.113438282176261,46407.11,7591.0
0.07647578333333335,0.4,0.19118945833333337,0.9296054222222222,4,1408,32.58911221590909,11471.3675,352.0
0.05568911666666666,1.51,0.03688020971302428,5.715829499999999,1,99,337.509797979798,33413.47,99.0
0.0463289,0.033664,1.3762149477186312,0.04167843315873378,1,94,295.7163829787234,27797.34,94.0
0.043473116666666665,0.097057,0.4479132537237568,0.005351545454545454,1,490,53.23238775510204,26083.87,490.0
0.038398249999999995,0.04288,0.8954815764925371,0.05815032837656775,4,178,129.4323033707865,5759.7375,44.5
0.03604823333333333,0.373612,0.096485748137997,0.03410537452487522,3,492,43.961260162601626,7209.6466666666665,164.0
0.035051816666666666,0.030157,1.1623111273225675,0.31997879999999995,4,51145,0.41120520089940366,5257.7725,12786.25
0.03468413333333333,0.051488,0.673635280712658,0.262078373015873,1,33,630.6206060606061,20810.48,33.0
0.0312198,0.05,0.624396,7.6e-05,1,90,208.132,18731.88,90.0
0.027629066666666664,0.072178,0.382790693378407,0.3034913,5,188,88.17787234042552,3315.488,37.6
0.026339599999999998,0.054316,0.4849326165402459,0.009306862520082625,3,13053,1.210737761434153,5267.92,4351.0
0.02415508333333333,0.71,0.034021244131455394,0.9292442000000001,2,123,117.82967479674797,7246.525,61.5
0.019724733333333334,0.403953,0.04882927799356196,0.085954,1,155,76.35380645161291,11834.84,155.0
0.019664266666666666,0.1,0.19664266666666666,0.36233144716890425,6,4063,2.9039035195668226,1966.4266666666665,677.1666666666666
0.016107983333333336,1.56,0.010325630341880344,0.8519939200000001,5,12384,0.7804255490956074,1932.958,2476.8
0.014709133333333332,0.1,0.14709133333333332,0.20311607,1,9,980.6088888888888,8825.48,9.0
0.009227916666666667,0.043787,0.21074557897701754,0.1242682,1,155,35.72096774193548,5536.75,155.0
0.008965466666666666,0.034303,0.2613610082694419,0.31394299999999997,1,233,23.08703862660944,5379.28,233.0
0.00667325,0.05262,0.12681965032307108,0.0238,3,2253,1.7771637816245005,1334.6499999999999,751.0
0.00664345,0.079871,0.08317724831290457,0.06708175596971462,3,96,41.5215625,1328.69,32.0
0.00646795,0.054848,0.11792499270711786,0.0006881999999999999,2,287,13.52184668989547,1940.385,143.5
0.005931366666666668,0.049237,0.12046563898423274,0.015275999999999998,5,336,10.59172619047619,711.764,67.2
0.005789433333333333,0.02982,0.19414598703331098,0.14800914285714284,1,26,133.60230769230768,3473.66,26.0
0.005675933333333333,0.004053,1.4004276667489102,0.2651831138372722,2,36,94.5988888888889,1702.78,18.0
0.005530633333333333,0.05,0.11061266666666666,1.001718,2,13,255.26000000000002,1659.19,6.5
0.005394983333333333,0.050852,0.10609186134927501,0.4208745454545454,1,43,75.27883720930232,3236.99,43.0
0.004849183333333333,0.040811,0.11882049774162194,0.7767425715079145,2,9141,0.31829230937534186,1454.755,4570.5
0.004315583333333333,0.05,0.08631166666666665,0.02113104,3,49,52.843877551020405,863.1166666666667,16.333333333333332
0.0038325333333333327,0.3,0.012775111111111109,0.47618368,2,480,4.790666666666667,1149.76,240.0
0.0037240333333333334,0.039399,0.09452101153159555,0.029275137359252964,2,887,2.519075535512965,1117.21,443.5
0.0033866,0.054634,0.06198704103671706,0.06030419793145408,5,202,10.05920792079208,406.392,40.4
0.0031690666666666666,0.050778,0.06241023015216564,0.841504,1,9,211.2711111111111,1901.44,9.0
0.0031564500000000003,0.16,0.0197278125,0.1591124198996453,4,1554,1.2187065637065637,473.4675,388.5
0.003038466666666667,1.0,0.003038466666666667,0.5140283076923077,1,53,34.3977358490566,1823.08,53.0
0.0028138833333333333,0.45,0.006253074074074074,0.0016915999645568127,3,1135,1.4875154185022026,562.7766666666666,378.3333333333333
0.0028045833333333334,0.004499,0.6233792694672889,0.092474,1,318,5.291666666666667,1682.75,318.0
0.0027921166666666666,0.004787,0.5832706636028132,0.042638,1,78,21.47782051282051,1675.27,78.0
0.002711983333333334,0.00363,0.7471028466483014,0.274124,2,19,85.64157894736843,813.595,9.5
0.0024021333333333335,0.013701,0.17532540203878064,0.013997937516113158,1,22,65.51272727272728,1441.28,22.0
0.002197883333333333,0.05,0.04395766666666666,2.5999999999999997e-06,2,88,14.985568181818183,659.365,44.0
0.00218505,0.002869,0.7616068316486581,0.19527497194163862,3,610,2.149229508196721,437.01,203.33333333333334
0.0019861166666666668,0.004755,0.41769015071854193,0.03757287449392713,2,308,3.8690584415584417,595.835,154.0
0.00196065,0.009366,0.20933696348494557,0.4042124681933842,2,69,17.04913043478261,588.195,34.5
0.0018846,1.050054,0.0017947648406653372,2e-06,2,1072,1.054813432835821,565.38,536.0
0.0018829333333333334,0.037504,0.050206200227531285,0.0008922,1,45,25.105777777777778,1129.76,45.0
0.0014585666666666666,0.015688,0.09297339792622811,0.35765426072808626,3,129,6.7840310077519375,291.7133333333333,43.0
0.0014112,0.01486,0.09496635262449529,0.44876173164669664,1,535,1.5826542056074766,846.72,535.0
0.0013857333333333335,0.014153,0.0979109258343343,0.7093145725829033,1,144,5.773888888888889,831.44,144.0
0.0011166000000000001,0.046858,0.023829442144351023,0.05110909090909091,3,16,41.8725,223.32000000000002,5.333333333333333
0.0010801333333333332,0.050035,0.02158755537790213,0.08450251057082453,4,99,6.546262626262627,162.02,24.75
0.0010056000000000002,0.05,0.020112,0.048155,2,31,19.463225806451614,301.68,15.5
0.0008925666666666666,0.05,0.01785133333333333,0.41778369773754576,1,13,41.19538461538461,535.54,13.0
0.0007849666666666666,0.030743,0.02553318370577584,0.0046297555447628305,2,252,1.868968253968254,235.49,126.0
0.0007524833333333335,0.047826,0.015733771031098846,0.022326502660274982,3,123,3.6706504065040653,150.49666666666667,41.0
0.00046883333333333336,0.05,0.009376666666666667,0.0012820000000000002,3,641,0.4388455538221529,93.76666666666667,213.66666666666666
0.00044788333333333337,0.004572,0.09796223388743075,0.055588,2,445,0.6038876404494382,134.365,222.5
0.0002882166666666667,0.097014,0.002970877055545248,0.18184619999999999,1,14,12.352142857142857,172.93,14.0
0.00025123333333333333,0.043771,0.0057397211243365096,0.005852296741185628,2,4256,0.03541823308270677,75.37,2128.0
0.00018308333333333333,0.004949,0.03699400552300128,0.0003736618864875783,1,27,4.068518518518518,109.85,27.0
0.00013665,0.005,0.027329999999999997,5.7999999999999994e-05,2,155,0.5289677419354838,40.995,77.5
0.00011366666666666667,0.004993,0.022765204619801055,0.000872,1,65,1.0492307692307692,68.2,65.0
7.16e-05,0.024907,0.0028746938611635287,0.0010536237115469458,1,16,2.685,42.96,16.0
7.126666666666666e-05,0.0042,0.01696825396825397,0.5438473333333333,1,7,6.1085714285714285,42.76,7.0
6.498333333333335e-05,0.004904,0.013251087547580209,0.0,2,11,3.544545454545455,19.495,5.5
6.415e-05,0.004686,0.013689714041826718,0.024153301395542597,1,3,12.83,38.49,3.0
4.78e-05,0.004951,0.009654615229246618,0.001798952457695407,1,53,0.5411320754716981,28.68,53.0
2.858333333333333e-05,0.014797,0.0019316978666846882,0.01526105221044209,4,23,0.7456521739130434,4.2875,5.75
1.9816666666666666e-05,0.004937,0.004013908581459725,0.012143285971582951,1,71,0.16746478873239437,11.89,71.0
1.6483333333333332e-05,0.054785,0.0003008731100362021,0.0018898623279098874,2,22,0.4495454545454546,4.945,11.0
1.245e-05,0.004478,0.002780259044216168,0.07789419514203376,2,79,0.09455696202531645,3.735,39.5
1.0066666666666665e-05,0.00498,0.002021419009370816,0.0005539943797671618,1,10,0.604,6.04,10.0
5.233333333333333e-06,0.041523,0.00012603456718766307,0.1695452,1,12,0.26166666666666666,3.14,12.0
5.200000000000001e-06,1.8,2.8888888888888894e-06,0.00921848,2,5,0.624,1.56,2.5
4.1000000000000006e-06,0.004903,0.000836222720783194,0.002981492780150498,1,17,0.14470588235294118,2.46,17.0
3.3333333333333333e-06,0.001864,0.00178826895565093,0.6272199999999999,1,1,2.0,2.0,1.0
3.3333333333333334e-08,0.022131,1.5061828807253777e-06,0.00855072463768116,1,1,0.02,0.02,1.0
0.0,0.004108,0.0,0.038332998996990976,1,1,0.0,0.0,1.0
0.0,0.004108,0.0,0.04270532076236537,1,1,0.0,0.0,1.0
0.0,0.004794,0.0,0.038332998996990976,1,1,0.0,0.0,1.0
0.0,0.004794,0.0,0.04270532076236537,1,1,0.0,0.0,1.0
0.0,0.04389,0.0,0.038332998996990976,1,1,0.0,0.0,1.0
0.0,0.04389,0.0,0.04270532076236537,1,1,0.0,0.0,1.0
